gene2	None	gene9	gene13	gene10	gene14	gene4	gene20	gene11	gene18	gene1	gene6	gene17	gene8	gene12	gene19	gene15	gene7	gene16	gene5	cov1	cov2	trait1	cov3	cov4	PRS
0.0	0.0	0.0	624.765	0.0	548.2769999999998	0.0	0.0	0.0	0.0	591.303	0.0	2840.89	0.0	0.0	1025.19	0.0	0.0	1112.44	24015.8	0	1.2679729430523266	0	9.821624931720427	41.053082276622746	235.77599999999998
284.967	727.548	324.26099999999997	290.058	0.0	2087.03	0.0	489.879	897.0039999999997	0.0	0.0	0.0	25207.0	0.0	0.0	471.454	1307.76	0.0	9801.67	35405.2	1	4.995830918292313	0	12.89053284037744	38.91505047655211	114.788
743.046	332.189	0.0	1811.93	0.0	1131.82	0.0	0.0	616.55	0.0	0.0	0.0	17412.6	434.787	1035.44	7312.82	961.1030000000001	0.0	0.0	61567.8	0	-6.3024397024743966	1	12.135829218655472	33.900195112230065	-50.61600000000001
0.0	0.0	0.0	0.0	0.0	0.0	0.0	1080.99	0.0	0.0	0.0	0.0	29383.8	0.0	0.0	1064.53	0.0	0.0	0.0	24344.3	0	5.193238028748095	0	8.283734991469194	36.6069318059361	131.217
8047.01	0.0	0.0	1700.26	487.837	0.0	0.0	3449.16	0.0	0.0	1015.48	0.0	5148.56	0.0	0.0	441.0	0.0	270.92400000000004	0.0	49776.3	1	1.8334242324391248	0	10.253156429072577	33.640027712225645	-108.67399999999999
261.221	0.0	0.0	1004.94	0.0	0.0	0.0	0.0	694.39	0.0	1593.12	646.427	8279.0	821.105	545.677	338.5	0.0	0.0	259.953	35392.4	0	-3.0860107464515547	0	8.082863191506943	45.86107524272062	-80.0557
0.0	0.0	0.0	0.0	0.0	370.80300000000005	0.0	237.585	0.0	544.9540000000002	0.0	0.0	18301.8	0.0	0.0	276.08099999999996	0.0	0.0	0.0	33902.6	0	0.5782385586265133	0	12.838989892034064	32.10988548858092	59.4284
445.575	0.0	0.0	530.828	947.6469999999999	386.07099999999997	0.0	0.0	0.0	0.0	853.919	0.0	32775.6	0.0	389.369	0.0	426.789	952.7669999999999	0.0	39341.3	0	2.6288558043329253	1	12.414905596133424	35.781208607964906	61.1805
1385.98	332.189	0.0	615.742	764.462	0.0	0.0	0.0	500.69	0.0	313.151	0.0	8030.98	546.894	0.0	489.295	1157.83	0.0	987.727	24356.0	0	2.586714953643484	0	12.244667244501569	31.884300610329827	79.8288
0.0	0.0	0.0	902.05	311.29	0.0	1125.85	0.0	354.277	0.0	0.0	0.0	6913.34	949.347	0.0	0.0	1325.79	337.781	241.895	46083.4	0	4.984426884142263	1	14.23991888175417	38.69118285217447	28.7847
0.0	498.774	0.0	597.2919999999998	487.837	384.01300000000003	1009.91	608.331	0.0	0.0	0.0	0.0	24570.5	0.0	849.581	386.991	0.0	1342.51	0.0	22566.2	0	2.8295739851225257	0	9.729732886611046	35.42913433663817	291.375
326.435	0.0	0.0	301.422	379.35	0.0	0.0	0.0	0.0	0.0	5167.19	627.405	2840.89	372.129	0.0	0.0	670.441	546.65	0.0	36539.6	1	1.6764367125982629	0	10.311212011052886	35.778510404085594	-62.8411
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	577.1709999999998	0.0	0.0	17880.5	0.0	0.0	4915.44	0.0	459.973	931.067	28284.7	1	5.649472196390022	0	12.094952992385902	31.302227187380925	34.6238
424.473	0.0	0.0	0.0	197.928	0.0	0.0	0.0	0.0	0.0	518.836	0.0	4605.66	517.938	0.0	462.914	678.8860000000002	0.0	4693.59	36621.8	1	0.4192181210990995	0	9.077796606499039	39.20231400332878	-5.7243699999999995
0.0	0.0	0.0	538.756	0.0	0.0	0.0	0.0	0.0	0.0	543.7130000000002	0.0	4605.66	736.801	0.0	1807.33	274.212	534.8290000000002	0.0	45228.8	1	-3.0743099854484908	1	13.516360726075295	36.27268954168928	-7.2671199999999985
0.0	299.368	666.32	2541.13	764.462	1131.82	0.0	0.0	389.092	461.269	7502.67	0.0	8015.29	0.0	251.65599999999998	0.0	0.0	0.0	1513.41	36304.4	1	-3.82007497533257	0	8.703460028117082	33.45057759794024	82.4437
326.435	1976.96	637.373	976.5219999999999	1794.12	0.0	932.758	0.0	0.0	0.0	2965.95	0.0	22350.2	2242.47	0.0	0.0	338.98699999999997	338.44199999999995	259.953	35530.1	0	-8.266588687771504	0	14.238050867537599	43.756965507503175	14.7355
0.0	0.0	0.0	522.263	207.333	2302.34	925.3480000000001	396.773	424.431	0.0	477.598	0.0	2840.89	0.0	0.0	0.0	0.0	527.624	512.369	25286.9	1	-5.680477883949423	0	9.98322852282555	42.57447909556715	-63.7234
284.967	0.0	0.0	301.422	197.928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6266.2	0.0	251.65599999999998	0.0	0.0	396.083	0.0	35890.2	0	-2.7849382236580347	0	10.02711477885596	44.166681838456725	101.802
0.0	0.0	0.0	3538.9	257.992	1923.23	942.0269999999999	306.786	1541.94	391.49300000000005	0.0	289.94	6370.44	1496.19	315.904	386.991	470.491	699.313	0.0	40696.4	0	-3.8575825371244505	1	13.006287813523445	24.37335703052024	-81.2354
0.0	0.0	0.0	1506.62	0.0	1021.53	0.0	0.0	0.0	481.61400000000003	526.229	0.0	14111.1	0.0	0.0	614.394	0.0	517.035	0.0	51416.1	1	1.0465684709023797	0	7.705983442923831	33.12503750052847	-64.2297
0.0	815.988	666.32	0.0	764.462	0.0	0.0	0.0	889.7819999999997	0.0	371.894	0.0	34313.9	362.64099999999996	715.439	0.0	0.0	498.459	264.032	50585.5	0	2.45157141226472	1	14.548444388256188	29.337316300146647	197.524
0.0	0.0	0.0	0.0	197.928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5520.35	1679.64	0.0	0.0	374.707	534.8290000000002	0.0	48183.1	0	-3.221388718289332	0	14.180309497398813	48.11322311092139	14.1188
0.0	318.71	1307.23	0.0	585.8330000000002	0.0	590.956	0.0	0.0	0.0	581.119	621.085	16112.4	0.0	0.0	0.0	0.0	517.035	552.344	37898.2	1	-0.5220439269074556	0	10.477324660893863	32.68711545359841	84.21
0.0	0.0	0.0	371.6	0.0	0.0	459.05	1189.87	399.228	0.0	612.5980000000002	0.0	22220.1	0.0	0.0	0.0	484.02	0.0	439.69699999999995	33930.9	1	-0.013425094555504304	1	12.80112444748018	30.4259753849406	147.898
0.0	0.0	0.0	284.154	0.0	0.0	548.388	564.22	0.0	0.0	543.7130000000002	0.0	35626.2	748.8539999999997	0.0	0.0	0.0	0.0	439.69699999999995	25131.6	0	-2.6845293478688417	1	13.8283293043264	20.94850105342996	302.403
0.0	0.0	0.0	2027.34	0.0	0.0	0.0	439.07	0.0	0.0	378.49	0.0	17877.1	506.205	0.0	0.0	0.0	781.515	0.0	21874.5	0	-5.3137982402348	0	7.651863402865814	31.89659952155857	165.03
0.0	0.0	348.704	0.0	0.0	1229.94	0.0	564.22	0.0	0.0	0.0	0.0	34884.3	0.0	0.0	0.0	0.0	0.0	438.356	34485.6	1	-6.0913086996480175	1	11.889059017868421	38.75234345026591	131.047
9180.57	0.0	0.0	1045.65	601.148	286.997	0.0	577.819	309.329	0.0	0.0	627.405	11299.0	0.0	0.0	0.0	934.055	546.65	0.0	26294.1	1	-1.4283643488291455	0	13.46687676697881	32.48861643156225	25.5186
0.0	0.0	289.85	1358.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5259.35	320.14799999999997	0.0	284.096	0.0	0.0	563.128	37700.5	0	2.8180678064501565	0	10.046435954109317	47.66196120589299	83.8614
0.0	0.0	0.0	584.521	0.0	0.0	289.068	0.0	400.92699999999996	0.0	706.302	0.0	17426.7	0.0	0.0	0.0	0.0	530.664	595.619	20220.9	1	3.272989229336522	0	12.956923584009822	42.209505440682	149.342
0.0	0.0	0.0	0.0	0.0	0.0	0.0	340.265	0.0	0.0	313.151	0.0	23573.5	0.0	0.0	1523.23	278.89799999999997	0.0	439.69699999999995	30263.1	0	0.41470907592636097	0	10.13318899260609	30.621087241379037	128.579
1797.34	0.0	0.0	272.643	0.0	293.88	0.0	0.0	0.0	0.0	0.0	621.085	16630.6	0.0	0.0	0.0	0.0	0.0	651.7080000000002	30876.9	1	-7.070730383525169	0	10.543829651321818	40.70542640488036	50.5759
0.0	299.368	666.32	3192.85	764.462	0.0	0.0	3449.16	889.7819999999997	0.0	0.0	369.76599999999996	16112.4	0.0	715.439	0.0	0.0	0.0	559.07	44815.4	0	-4.5545397625717685	0	8.332894204301379	45.56742590185981	-143.234
0.0	0.0	1413.33	0.0	3692.95	0.0	1125.85	432.28	0.0	0.0	0.0	0.0	19804.8	0.0	389.369	918.818	274.212	404.853	0.0	19471.3	0	1.1236215830733396	0	13.356468346266935	30.38209828897057	137.595
0.0	579.731	289.12	355.741	505.647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26740.3	0.0	1789.18	322.702	0.0	0.0	411.12800000000004	25237.6	1	5.905932022450478	0	12.141330164263545	46.53719119091871	213.183
0.0	727.548	324.26099999999997	0.0	379.35	2648.36	0.0	905.085	0.0	0.0	879.882	0.0	6814.76	0.0	0.0	534.015	0.0	0.0	0.0	47539.1	0	-5.9482459113026085	0	14.34484236235265	37.16873567605425	3.55399
1797.34	281.265	546.7959999999998	272.643	1068.29	0.0	0.0	0.0	0.0	577.1709999999998	0.0	0.0	17877.1	432.495	0.0	0.0	0.0	0.0	0.0	34690.8	1	3.2093287454400827	0	9.322302014111806	36.48587131538917	95.7518
210.924	0.0	0.0	0.0	0.0	453.064	0.0	0.0	1541.94	0.0	0.0	0.0	2840.89	0.0	0.0	1523.23	0.0	0.0	0.0	37332.5	1	-6.973909845772504	0	8.230616262123077	44.98198371229449	-98.6476
0.0	0.0	0.0	0.0	0.0	0.0	0.0	918.701	691.472	0.0	609.99	0.0	19099.4	401.181	846.988	670.165	0.0	0.0	0.0	31651.4	0	2.2753211959910944	0	9.969152168795725	35.36721872259497	72.8095
0.0	0.0	0.0	405.277	0.0	0.0	686.471	1012.65	0.0	3505.35	591.303	0.0	17877.1	395.556	0.0	0.0	901.175	584.476	707.315	34969.6	1	0.7437148235956437	0	13.19061058398712	38.19432674403606	-68.3265
0.0	0.0	0.0	1211.01	0.0	0.0	290.223	0.0	399.228	577.1709999999998	0.0	837.148	4605.66	0.0	0.0	459.95	0.0	431.129	0.0	43826.7	0	-6.750572971214018	1	15.463741269572315	27.18848602142114	-10.0426
353.29699999999997	590.286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2431.1	0.0	19268.6	434.787	0.0	0.0	0.0	0.0	0.0	38255.9	1	3.709099289503178	0	8.423872846133687	48.780955954950244	-3.07116
0.0	0.0	0.0	355.741	0.0	0.0	0.0	926.9789999999999	0.0	0.0	0.0	0.0	17877.1	0.0	1789.18	0.0	0.0	0.0	0.0	38905.4	0	14.60642762652962	0	8.693376734657578	44.25219311483792	-45.6595
0.0	332.189	0.0	0.0	0.0	0.0	0.0	0.0	1195.1	0.0	0.0	0.0	4417.78	546.894	0.0	0.0	0.0	1226.28	419.865	38575.4	0	1.5016210209208865	0	10.54036240123828	33.039861863902104	-76.002
698.5269999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1122.45	1088.47	5075.08	0.0	0.0	0.0	322.781	280.163	744.166	22566.8	0	-0.9584763958497646	0	11.67336019832386	49.06940406011602	71.5065
982.1260000000001	281.265	0.0	0.0	0.0	0.0	762.174	0.0	502.23199999999997	569.78	2125.31	0.0	3185.72	0.0	0.0	0.0	338.98699999999997	897.174	0.0	29386.2	1	3.8034103552725744	0	11.757733021182412	31.61908323076139	30.4828
0.0	0.0	0.0	1319.08	0.0	0.0	0.0	0.0	0.0	0.0	533.2	0.0	18779.5	0.0	0.0	0.0	0.0	0.0	0.0	34430.8	1	7.648145297551289	0	12.0048080240167	44.75199403194638	216.25400000000002
0.0	318.71	1681.71	601.953	0.0	1514.02	0.0	1220.9	468.603	0.0	0.0	0.0	10327.1	0.0	0.0	497.849	347.66	0.0	0.0	49542.8	0	4.606168557518716	1	12.82763639997072	36.778916935985855	-136.65200000000002
0.0	0.0	0.0	0.0	587.4830000000002	0.0	0.0	0.0	0.0	0.0	572.632	0.0	19907.5	0.0	0.0	0.0	0.0	0.0	0.0	25410.2	1	0.8884579198413501	0	10.282300207257293	39.751970088012	70.2159
431.56	0.0	0.0	0.0	1083.61	587.7909999999998	0.0	306.242	1851.27	0.0	0.0	0.0	17626.7	0.0	0.0	0.0	491.809	0.0	1680.53	31390.9	1	-3.843927830030458	0	9.858661517286153	44.51374691219593	50.7742
0.0	0.0	0.0	503.379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23148.8	0.0	0.0	0.0	0.0	0.0	439.69699999999995	48163.4	1	9.912942567698815	1	13.199864554539616	22.84712888964239	59.3611
353.29699999999997	0.0	0.0	538.756	0.0	0.0	925.3480000000001	3973.83	0.0	0.0	0.0	641.186	4417.78	0.0	0.0	0.0	0.0	1538.44	419.865	35667.4	1	-1.7189680883255918	0	13.155033739598089	33.03108915901655	-90.7665
0.0	0.0	0.0	437.574	0.0	0.0	511.152	955.685	0.0	0.0	913.0	0.0	16567.3	0.0	0.0	670.165	0.0	0.0	991.221	25758.1	1	-2.60497193221332	0	11.766130426000835	49.416188955489254	72.2053
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	999.8939999999999	0.0	18222.0	0.0	0.0	489.449	0.0	498.459	0.0	49714.1	0	5.71440362254523	1	11.847723793942436	35.34405805450953	-71.9829
0.0	0.0	715.632	3412.03	2282.4	410.458	942.0269999999999	820.28	0.0	0.0	0.0	637.496	15662.0	482.603	1061.91	0.0	678.8860000000002	0.0	0.0	28262.5	1	4.916873498289997	0	9.408282920175726	37.1368495057252	41.5435
0.0	0.0	0.0	309.561	482.457	0.0	499.334	539.5	0.0	0.0	872.377	539.243	11299.0	0.0	0.0	1097.33	0.0	1053.92	0.0	21299.7	1	6.8340941447334576	0	14.271903159663715	39.06559559832675	140.342
553.997	0.0	0.0	754.8919999999997	0.0	0.0	505.28	0.0	389.092	0.0	839.061	777.5189999999999	31226.3	0.0	0.0	0.0	645.3380000000002	294.58799999999997	0.0	22905.4	0	2.3384808017241	0	12.275666998184107	32.35312876812966	205.66299999999998
0.0	790.831	0.0	541.873	257.992	0.0	0.0	1160.8	354.277	0.0	0.0	0.0	19244.7	406.408	0.0	700.94	0.0	381.465	0.0	36532.3	1	-3.8416134493745684	0	11.144307007944665	32.12557325034382	127.60600000000001
0.0	0.0	1805.51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7430.03	0.0	0.0	0.0	374.707	0.0	0.0	24975.3	0	3.836293176558272	0	10.284650231870158	45.126635788137826	163.959
0.0	0.0	1308.28	0.0	0.0	0.0	0.0	301.545	242.979	0.0	0.0	0.0	12338.9	0.0	0.0	0.0	426.789	530.664	512.369	25040.8	0	3.644322284789528	0	9.550105280305814	37.44444974255348	-18.9236
0.0	0.0	0.0	1250.73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35129.6	0.0	804.42	0.0	0.0	0.0	0.0	61416.1	0	-7.456077620490048	1	11.554804612641995	23.055815485136154	25.8458
0.0	864.3789999999997	915.128	0.0	0.0	0.0	0.0	316.247	0.0	6395.16	0.0	837.148	35641.6	0.0	389.369	0.0	0.0	0.0	881.4760000000001	20514.5	1	-0.2666530266018597	1	15.049044150716204	21.13338716857116	279.047
1385.98	0.0	661.538	304.5420000000001	0.0	0.0	1125.85	301.545	0.0	0.0	885.783	0.0	17462.8	0.0	0.0	489.295	0.0	0.0	810.0930000000003	36354.1	1	-7.520565838477111	0	7.826652294073495	40.84250570499753	113.20200000000001
261.221	0.0	0.0	0.0	0.0	0.0	0.0	219.19299999999998	0.0	0.0	1593.12	369.76599999999996	4417.78	0.0	528.5740000000002	0.0	0.0	0.0	1034.08	32892.7	1	-3.5895831598293686	0	7.768212499083424	41.411174531215686	-103.105
0.0	0.0	0.0	304.5420000000001	197.928	712.459	489.624	0.0	1541.94	0.0	1738.46	0.0	17056.3	0.0	0.0	0.0	0.0	0.0	676.252	25479.6	0	6.2802643020710835	0	12.523720725277407	31.31121264248032	78.7397
0.0	0.0	0.0	0.0	531.066	0.0	0.0	0.0	0.0	0.0	787.916	0.0	17438.8	633.901	0.0	0.0	1420.09	0.0	0.0	62612.1	1	-0.08256476049535227	1	13.328792377276821	32.61772256702154	-147.76
0.0	0.0	836.748	229.713	0.0	0.0	945.27	0.0	693.057	0.0	0.0	0.0	17877.1	517.938	0.0	0.0	1754.83	0.0	698.065	37536.6	1	-2.149184586495623	0	12.007280999232291	30.700501168543358	190.597
326.435	1231.03	0.0	0.0	0.0	453.064	932.758	0.0	587.952	0.0	2965.95	0.0	5148.56	0.0	0.0	1523.23	0.0	606.51	0.0	47824.8	0	-10.60955969739476	0	9.795871226595493	44.9068239653786	37.0152
0.0	0.0	0.0	0.0	311.29	289.9790000000001	0.0	577.819	1047.33	0.0	0.0	0.0	16112.4	0.0	0.0	705.878	0.0	498.459	707.315	57155.3	1	5.724677601693872	1	15.02615666540164	27.534366708216304	-133.534
553.997	332.189	289.85	371.6	0.0	0.0	0.0	396.773	1706.73	0.0	0.0	0.0	39237.4	546.894	0.0	266.29400000000004	484.02	0.0	528.065	29733.5	0	10.036010265968242	1	14.433180216281936	37.81721625951147	152.239
0.0	2493.58	637.373	398.99	344.731	0.0	498.963	0.0	0.0	0.0	0.0	0.0	29133.4	0.0	0.0	0.0	1097.31	0.0	0.0	22271.8	1	5.017729494157488	0	11.602893158355027	39.70173400866877	142.822
541.069	0.0	1459.63	530.828	16660.4	386.07099999999997	0.0	0.0	924.035	0.0	0.0	0.0	4605.66	0.0	0.0	530.511	0.0	0.0	0.0	37363.1	1	1.634942419199206	0	11.380902415883398	46.47812955944782	132.584
308.165	299.368	666.32	0.0	311.29	0.0	0.0	552.19	0.0	0.0	1124.97	0.0	17426.7	0.0	0.0	996.513	0.0	0.0	0.0	57879.4	1	-3.9279161086135455	1	12.90257992553497	36.66652097628091	3.2994
0.0	0.0	0.0	3265.55	0.0	0.0	0.0	698.318	620.831	6395.16	455.101	0.0	20397.5	436.259	0.0	266.29400000000004	0.0	426.105	4693.59	45318.7	0	-6.143749623233633	1	13.982905536091664	23.891991938059807	-98.9693
0.0	0.0	0.0	1144.48	379.35	0.0	0.0	0.0	0.0	0.0	7502.67	0.0	17877.1	0.0	0.0	0.0	451.975	0.0	0.0	34756.6	0	0.048530558486083966	1	12.62447476689584	21.0602545203164	15.3648
0.0	0.0	0.0	1574.11	0.0	0.0	686.471	489.879	237.53900000000002	1138.17	591.303	0.0	27794.3	0.0	0.0	471.454	0.0	0.0	707.315	33998.1	1	2.5167832922056865	1	14.63323594002917	33.61238667895867	-31.9037
0.0	0.0	0.0	810.6210000000003	1794.12	386.07099999999997	0.0	0.0	0.0	0.0	607.4169999999998	0.0	4605.66	0.0	303.965	268.431	322.781	596.341	0.0	42979.2	0	11.952495193910911	0	9.338622348890228	48.85672938972279	-41.3723
0.0	0.0	915.128	876.183	3692.95	0.0	686.471	0.0	0.0	0.0	591.303	0.0	18783.4	0.0	389.369	497.849	0.0	459.973	302.577	39221.8	0	3.838800046388217	0	14.38747194709066	46.370334964622046	-56.2704
0.0	0.0	0.0	597.2919999999998	0.0	0.0	0.0	719.8380000000003	0.0	0.0	863.138	0.0	18875.0	0.0	545.677	586.765	0.0	0.0	241.895	38933.0	0	-1.2144083079395498	0	14.01321446608368	31.825863669624475	-55.222
0.0	570.7040000000002	289.85	0.0	0.0	0.0	486.22	262.559	242.979	0.0	564.216	0.0	29860.6	0.0	0.0	0.0	0.0	0.0	707.315	39493.2	0	-3.609189355136688	1	12.410563587482937	38.373129173285996	60.6547
0.0	0.0	0.0	1811.93	257.992	1131.82	0.0	0.0	834.545	0.0	378.49	0.0	8159.17	553.357	601.986	1401.88	1181.09	0.0	1681.49	28583.4	1	-0.6035195201133576	0	11.247181037942795	41.264111532337154	177.29
569.386	0.0	0.0	0.0	0.0	3661.35	0.0	0.0	0.0	0.0	1217.05	0.0	11299.0	0.0	0.0	0.0	0.0	0.0	0.0	35714.7	0	1.0663777739091755	0	13.039499982518608	32.14202245696545	54.7292
0.0	902.8939999999999	0.0	0.0	0.0	0.0	590.956	539.5	827.288	0.0	609.99	0.0	16562.0	546.894	0.0	607.877	274.212	606.51	0.0	48510.9	0	10.193136952828636	0	10.331359800169498	39.62252564577444	-19.611
0.0	0.0	1505.47	2283.99	1482.86	0.0	0.0	237.585	234.017	0.0	0.0	0.0	8375.81	820.811	917.775	1523.23	0.0	0.0	513.0409999999998	23692.4	0	-0.12513353418850542	0	13.34506008117832	48.09647874580831	107.45100000000001
0.0	0.0	0.0	0.0	1075.15	0.0	273.672	0.0	309.329	391.49300000000005	609.99	0.0	3802.23	0.0	0.0	276.08099999999996	0.0	0.0	671.1139999999998	54336.9	0	2.382047710797176	1	14.38942684149878	32.45174677495359	-32.5872
640.939	0.0	915.128	1662.35	1248.13	0.0	0.0	945.238	0.0	0.0	576.465	369.76599999999996	5148.56	560.906	0.0	1073.68	0.0	0.0	0.0	35678.5	1	-3.347430036112649	0	9.931665427826367	38.090809579329466	58.506
0.0	0.0	0.0	0.0	379.35	0.0	1129.98	1220.9	1365.72	0.0	606.125	452.50300000000004	33856.9	372.129	0.0	0.0	0.0	0.0	267.872	23810.9	1	-4.335635612733704	0	13.699640400055184	41.24782217507633	181.196
0.0	0.0	0.0	946.6339999999999	0.0	0.0	0.0	0.0	389.092	0.0	296.759	0.0	2840.89	624.089	0.0	541.229	0.0	0.0	0.0	44367.4	1	-13.733619075685786	0	8.75587723246811	43.76398007697523	10.9361
0.0	0.0	964.454	0.0	491.14	0.0	1558.38	413.76199999999994	731.54	0.0	378.49	0.0	4605.66	0.0	0.0	0.0	0.0	0.0	0.0	45724.1	0	2.4187742677889914	0	9.836757536454927	33.30903801136733	-163.313
0.0	0.0	0.0	0.0	0.0	0.0	676.299	0.0	0.0	0.0	7502.67	0.0	5728.77	0.0	315.904	1025.19	0.0	0.0	439.69699999999995	38164.3	1	-4.4745547800543415	0	12.578931459221703	39.60809415706719	71.4758
0.0	0.0	0.0	405.277	0.0	0.0	0.0	1117.32	0.0	0.0	0.0	0.0	8375.81	395.556	0.0	0.0	0.0	0.0	595.619	23220.9	0	5.136648610995078	0	12.278668598893745	49.46802811488299	-5.68748
0.0	299.368	964.454	897.438	0.0	1773.67	499.334	359.67400000000015	0.0	255.40599999999998	0.0	539.243	13469.0	0.0	0.0	0.0	293.737	1638.4	2134.06	32637.6	0	-5.372267845041609	0	8.914148079398203	49.02700222711749	-49.2468
0.0	1976.96	637.373	0.0	1794.12	0.0	289.068	237.585	0.0	0.0	313.151	0.0	15662.0	1870.35	951.663	0.0	274.212	869.1060000000001	0.0	31484.7	0	1.7745876786138677	0	8.4440098113817	44.26603727593451	108.477
0.0	0.0	386.35	1764.29	0.0	0.0	0.0	905.085	1249.58	0.0	0.0	0.0	6370.44	0.0	0.0	0.0	0.0	0.0	489.561	28867.1	1	4.462926514527791	0	12.088851667280936	31.55450651603812	112.134
0.0	299.368	0.0	2759.08	0.0	1923.23	290.223	2061.52	827.288	0.0	0.0	0.0	19099.4	0.0	849.581	1001.51	0.0	0.0	1112.44	33948.5	1	-7.382352686487602	1	14.885755734014962	37.280879992156294	-57.5477
0.0	0.0	0.0	0.0	207.333	1923.23	945.27	3449.16	424.431	0.0	0.0	373.70099999999996	5857.58	0.0	0.0	0.0	0.0	527.624	0.0	29327.3	0	5.55366946037665	0	10.357737145478957	32.72905221816593	154.428
338.279	292.057	821.0880000000003	888.378	505.647	548.2769999999998	614.15	957.3510000000001	0.0	0.0	6339.23	0.0	15802.2	0.0	488.51599999999996	0.0	278.89799999999997	498.459	874.046	61698.4	1	-5.2245782647382	1	13.69211795148691	26.621546797766115	-118.266
0.0	0.0	0.0	0.0	311.119	453.064	0.0	0.0	0.0	1138.17	0.0	0.0	18798.8	0.0	0.0	0.0	0.0	0.0	5628.26	36046.0	0	-0.9431597527042372	1	13.330214222921006	26.77028198063573	-21.6974
0.0	0.0	0.0	304.5420000000001	571.812	712.459	0.0	1379.55	834.545	569.78	0.0	0.0	3676.7	0.0	1246.56	0.0	338.98699999999997	0.0	695.923	22850.1	1	-5.337554791094221	0	11.53213755554999	40.27950139341666	1.60027
445.575	0.0	0.0	0.0	0.0	2235.21	0.0	0.0	691.472	0.0	853.919	0.0	13063.8	0.0	846.988	0.0	1688.54	1357.62	3838.76	37136.0	0	0.7044701605263771	0	8.185994356964786	30.070879951251264	-15.8807
1797.34	0.0	578.222	443.702	0.0	712.459	0.0	413.76199999999994	0.0	544.9540000000002	378.49	0.0	33178.9	401.181	0.0	0.0	0.0	0.0	676.252	26483.6	1	2.3370860397171977	0	8.193171359648371	34.78300938289894	215.325
0.0	0.0	0.0	1654.92	0.0	419.394	511.152	0.0	0.0	0.0	0.0	0.0	23119.8	821.105	0.0	856.61	0.0	396.083	707.992	38269.9	1	-10.701090558429524	1	14.152649876671312	32.709601897701305	90.5961
0.0	292.057	1447.1	443.702	0.0	0.0	273.672	0.0	0.0	368.69	0.0	0.0	6913.34	0.0	0.0	276.08099999999996	0.0	0.0	0.0	47539.1	0	1.3511515128195493	0	14.190449234182026	34.007203486333644	22.3118
0.0	0.0	374.477	0.0	0.0	0.0	0.0	905.085	0.0	0.0	311.192	0.0	34678.5	0.0	0.0	0.0	303.9240000000001	0.0	0.0	58412.4	1	1.7690945274791785	1	13.620865408186296	25.741077595688942	152.822
0.0	0.0	417.658	731.262	0.0	0.0	0.0	707.7860000000003	754.602	558.851	541.3330000000002	346.903	17426.7	0.0	0.0	441.0	4790.67	0.0	12133.7	32168.3	0	-3.842925444855987	0	10.858578723016247	41.634368339731076	-24.3778
477.541	0.0	0.0	398.99	0.0	453.064	0.0	0.0	0.0	0.0	0.0	0.0	28483.1	436.259	601.871	0.0	0.0	527.624	863.585	23559.5	0	3.837678820130082	0	7.809408589645907	34.10785891398463	117.867
0.0	0.0	701.191	0.0	242.00799999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17880.5	466.76199999999994	0.0	0.0	0.0	793.825	1594.61	23545.6	1	6.126475708137022	0	14.348009586212696	41.57690307816989	10.39
327.96	0.0	0.0	1040.51	0.0	626.763	0.0	0.0	0.0	0.0	1172.67	0.0	8030.98	0.0	0.0	501.423	253.875	530.664	1151.77	36357.8	0	3.0649989687936428	1	13.2661085617121	34.279297523415714	77.3725
0.0	0.0	0.0	489.645	2282.4	0.0	0.0	0.0	0.0	0.0	541.53	369.76599999999996	23238.0	0.0	0.0	7312.82	0.0	530.664	0.0	26714.5	1	-0.4865469998304448	1	13.300981602722562	29.53240078656287	29.4381
0.0	536.784	915.128	0.0	0.0	0.0	273.672	0.0	399.228	0.0	477.598	0.0	8375.81	0.0	0.0	441.0	705.85	0.0	1583.35	39984.4	1	-6.921359876108643	0	11.486921116423195	44.76100516686245	-87.0899
0.0	0.0	0.0	1333.21	0.0	286.997	499.334	0.0	0.0	0.0	872.377	837.148	18795.1	0.0	0.0	0.0	347.66	431.129	695.923	20755.2	0	-5.169269364698931	0	11.477799170649213	40.47979454534142	316.12
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31151.7	560.906	0.0	311.798	1225.29	404.853	0.0	30338.1	0	1.1013908038035105	0	13.728443465697598	31.114195310160998	127.40100000000001
0.0	0.0	498.207	540.679	3692.95	0.0	679.4010000000002	262.22900000000004	0.0	0.0	477.598	0.0	30227.5	0.0	303.965	0.0	803.581	0.0	0.0	20787.6	0	6.453524043642467	0	13.226654690056222	47.703285175801255	264.166
